2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	13.6364, 	1, 	3.04
2, 	-52.098, 	-60, 	0, 	1, 	0.608
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-60, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-59, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-58, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-57, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-56, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-55, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-54, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-53, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-52, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-51, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-50, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-49, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-48, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-47, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-46, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-45, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-44, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-43, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-42, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-41, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-40, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-39, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-38, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-37, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	11.204, 	1, 	0.304
2, 	-52.098, 	-36, 	0, 	1, 	0.304
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-36, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-35, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-34, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-33, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-32, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-31, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-30, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-29, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-28, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-27, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-27, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-27, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-27, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-27, 	0, 	1, 	-7.10543e-17
2, 	-52.098, 	-27, 	0, 	1, 	-7.10543e-17
